,date,username,text,retweets numbers
2612,2017-09-20 23:55:01,rOpenSci,"zoon #rstats repro & shareable species distrn modelling, by rOpenSci Fellow @_NickGolding_ in @MethodsEcolEvol https:// doi.org/10.1111/2041-2 10X.12858 … pic.twitter.com/jkoMBbHtM1",27
2613,2017-09-20 23:46:31,jhollist,"OMG, #rstats hex cookies! https:// twitter.com/our_codingclub /status/910422666783465472 …",3
2614,2017-09-20 23:43:33,CSchmert,"#rstats Tweeps: anyone know why @rstudio can print to a local printer when running on a remote server, but can only print desktop ➙ pdf ?",0
2615,2017-09-20 23:43:27,carroll_jono,#rstats reticulate users; is there an R-facing way to do a list comprehension? As in without resorting to py_eval() and glue()?,1
2616,2017-09-20 23:38:43,williamsanger,RMarkdown cheatsheet for reproducible docs from @rstudio used in #DataScience for intl. business class @HEC_Montreal #rstats @thierry_warin pic.twitter.com/5ny10o5p5P,3
2617,2017-09-20 23:31:31,JanStanstrup,I gave up on 5. Seems no way to extract in #rstats @JennyBryan ?,0
2618,2017-09-20 23:28:52,vijaybarve,Another successful and fun year with 'Google Summer of Code' and #rstats @gsoc@googledevs @narayanibarve @rohitmg @thom_vee pic.twitter.com/yr6WmQldF2,0
2619,2017-09-20 23:18:02,neia6968,"Here's a #dreamjob @imperialcollege for #rstats stars. Until I grow up, they need someone w/ ++experience :) #jobs #vacancies #DataScience https:// twitter.com/rgfitzjohn/sta tus/910435498241478662 …",1
2620,2017-09-20 23:11:33,Rfunction_a_day,R function of the day: trunc() http:// rfunctionaday.blogspot.com.es/2017/09/trunc- base.html … #rfunctionoftheday #rstats #rusers #biostats #bioinformatics pic.twitter.com/qupQlicBLS,5
2621,2017-09-20 23:10:43,dselivanov_,No #rstats analog?,0
2622,2017-09-20 23:02:21,CRANberriesFeed,CRAN updates: kernelboot rwc simstudy http:// goo.gl/5g3iZ #rstats,0
2623,2017-09-20 23:01:02,AnalyticsVidhya,How to pick the best way to summarise data in R? Here're 7 ways. http:// bit.ly/2xPjZuI #rstats #analytics pic.twitter.com/o3sAV6EL8s,2
2624,2017-09-20 22:57:51,Physacourses,#Statistics for #Biologists using #rstats Course. pic.twitter.com/G3PzAqAN33,0
2625,2017-09-20 22:57:02,eric_bickel,Hey #louisville #rstats community! Be sure to sign up for Monday's meetup covering statistical modeling! - https:// buff.ly/2xeCNmp,1
2626,2017-09-20 22:56:37,EamonCaddigan,I was annoyed by the lack of built-in hash/dict type in #rstats . I've since learned that joins are usually a cleaner way to do most tasks.,0
2627,2017-09-20 22:45:13,jpbach,Irony (maybe not) is that using ggplot forced me to learn how to reshape and prepare data for plotting. Forced me to learn #rstats better!,1
2628,2017-09-20 22:41:12,thomasp85,#generative #rstats #ggplot2 #particles pic.twitter.com/TJc9eb5CDe,9
2629,2017-09-20 22:38:21,AndySugs,RT: rweekly_live: An Interface to the 'CPTEC/INPE' API #rstats #datascience https:// link.rweekly.org/6ar,0
2630,2017-09-20 22:35:56,rweekly_live,An Interface to the 'CPTEC/INPE' API #rstats #datascience https:// link.rweekly.org/6ar,1
2631,2017-09-20 22:33:03,techilatech,Does your grid support #rstats R language R&D prototyping and development? http://www. techilatechnologies.com/r-guide pic.twitter.com/xoYVEsQAJF,2
2632,2017-09-20 22:33:00,NPilakouta,A mixed model approach to test effects of multiple factors contributing to reproductive isolation http:// onlinelibrary.wiley.com/doi/10.1002/ec e3.3093/full … #Rstats pic.twitter.com/c7NWAbbJm0,0
2633,2017-09-20 22:31:10,hrbrmstr,These are excellent & essential Spark lessons+tips from Tobi; applicable to all #datasci folks as well as #rstats dealing w/Spark. https:// twitter.com/AniTobiB/statu s/907768428072751104 …,0
2634,2017-09-20 22:29:08,vazquezbrust,@lephcero suite de análisis y modelado de transporte en R. Vamos practicando... https:// cran.r-project.org/web/packages/s tplanr/vignettes/stplanr-paper.html … #rstats pic.twitter.com/GfmqwoUl8h,0
2635,2017-09-20 22:28:20,AndySugs,RT: rweekly_live: pinp 0.0.2: Onwards eddelbuettel #rstats #datascience https:// link.rweekly.org/6aq,0
2636,2017-09-20 22:25:02,maximaDataSci_R,"30 mejores recomendaciones sobre: toma, análisis e informe de resultados. https:// buff.ly/2xmK4Qn Si te fue útil RT #estadística #rstats pic.twitter.com/IlHQJWstz2",0
2637,2017-09-20 22:20:56,rweekly_live,pinp 0.0.2: Onwards @eddelbuettel #rstats #datascience https:// link.rweekly.org/6aq,0
2638,2017-09-20 22:18:25,natedayta,Interactive map of the most common crimes by location and police beat in Cville https:// nathanday.shinyapps.io/CrimeCast/ #rstats @SmartCville @DataCville,0
2639,2017-09-20 22:16:58,ptrckprry,"#rstats corpus text analysis pkg v0.9.2 now on CRAN! Lots new, including integration with quanteda and tm. More at http:// corpustext.com / pic.twitter.com/upwhTbups6",16
2640,2017-09-20 22:03:44,Cruz_Julian_,Rbloggers 12 Visualizations to Show a Single Number https:// wp.me/pMm6L-Eog #rstats #DataScience,0
2641,2017-09-20 22:03:15,eddelbuettel,"pinp 0.0.2: New vignette, more awesomeness Attractive pdf vignettes from RMarkdown https:// goo.gl/MqTxMP #rstats /cc @axiomsofxyz",4
2642,2017-09-20 22:02:31,CRANberriesFeed,CRAN updates: corpus pinp secr sirt snakecase http:// goo.gl/5g3iZ #rstats,0
2643,2017-09-20 22:02:11,CRANberriesFeed,New CRAN package cptec with initial version 0.1.0 http:// goo.gl/pgljT #rstats,0
2644,2017-09-20 22:02:03,dataandme,"stream & : ""Visualizing Streaming Data & Alert Notification with Shiny"" by @FishBerhane https:// buff.ly/2vEk7fH #rstats #rshiny #dataviz pic.twitter.com/vowJkWc2mE",9
2645,2017-09-20 22:01:06,bass_analytics,I read through this article last night and there is a lot to take away from it. I am working through the #rstats code to see how Machine ...,0
2646,2017-09-20 21:55:10,adiBender,#rstats + #ggridges + #gganimate made it to the press! Props @spektrum for using the animation http://www. spektrum.de/news/koennen-d ie-aktuellen-umfragen-noch-falschliegen/1503163 … Thx @ClausWilke @drob pic.twitter.com/fvSE5irluE,10
2647,2017-09-20 21:55:09,bass_analytics,HR Analytics: Using Machine Learning to Predict Employee Turnover @bizScienc #rstats #MachineLearning #HRAnalytics http://www. business-science.io/business/2017/ 09/18/hr_employee_attrition.html … pic.twitter.com/uxeDao4wie,2
2648,2017-09-20 21:55:08,RosanaFerrero,"Manipular, transformar y resumir datos, valores perdidos y mucho más... #dplyr #tidyr #rstats #datascience #bigdata http:// htl.li/P4QZ30fgyRV pic.twitter.com/AN45Ennavj",0
2649,2017-09-20 21:50:24,IOSyIslam,"RT Talent_metrics ""RT Rbloggers: 12 Visualizations to Show a Single Number https:// wp.me/pMm6L-Eog #rstats #DataScience """,0
2650,2017-09-20 21:50:11,thinkR_fr,Why I use R for Data Science - An Ode to #RStats https:// shirinsplayground.netlify.com/2017/09/ode_to _r/ …,0
2651,2017-09-20 21:47:15,DerFredo,"Posted by Tim Bock, now on R-bloggers: 12 Visualizations to Show a Single Number #rstats http:// ift.tt/2hhmcbb",0
2652,2017-09-20 21:43:46,AndySugs,RT: rquintino: RT Rbloggers: MLJAR R API https:// wp.me/pMm6L-Eod #rstats #DataScience,0
2653,2017-09-20 21:38:48,dwhitena,Wow. Great #rstats #dataviz ! https:// twitter.com/USGS_R/status/ 908684335032750080 …,1
2654,2017-09-20 21:33:27,ImDataScientist,Important tips for R Programming #rstats https:// ranausman.wordpress.com/2016/08/29/unc ommon-r-tips-datascience/ …,0
2655,2017-09-20 21:30:13,CaptCalculator,I did a deep dive into US wildfire data using #rstats : https:// buff.ly/2f9yazu pic.twitter.com/Shp8bYuo8D,1
2656,2017-09-20 21:27:48,bass_analytics,"Missing Values, Data Science and R @rstudio #rstats #DataAnalytics #DataMining https:// rviews.rstudio.com/2016/11/30/mis sing-values-data-science-and-r/ … pic.twitter.com/WIZxEoxJW7",1
2657,2017-09-20 21:27:01,Pillolaio,An ode to #rstats https:// buff.ly/2xRe7kB,0
2658,2017-09-20 21:18:24,Andria_Tzedda,I've just discovered @mapzen API client package for R ( #sf compatible).Thanks @tarakc02 ! https:// github.com/tarakc02/rmapz en … #rstats cc @KodeSolutions,1
2659,2017-09-20 21:17:58,benjaminlind,"Add this one to the ""Tools I Wish I had while in Graduate School"" list. #rstats https:// twitter.com/RexDouglass/st atus/910391156697157632 …",0
2660,2017-09-20 21:16:13,udansk,"""Mand, det program kan ALT"" ...Den her overskrift læste jeg helt forkert #rstats https:// twitter.com/politikodk/sta tus/910398518921109504 …",0
2661,2017-09-20 21:15:29,Staburo,Survival Analysis – Part I https:// datascienceplus.com/survival-analy sis-part-i/ … #rstats via @datascienceplus,1
2662,2017-09-20 21:14:37,AndySugs,RT: Rbloggers: 12 Visualizations to Show a Single Number https:// wp.me/pMm6L-Eog #rstats #DataScience,0
2663,2017-09-20 21:05:35,CardiffRUG,Use sqlrutils with #microsoftR to make #sqlserrver call #Rstats functions easily! http:// bit.ly/2ojG2SJ,0
2664,2017-09-20 21:04:16,hrbrmstr,Wow. #rstats folks shld say a big #ty to CRAN. The time from submit button press to CRANberries tweet was nigh instantaneous. https:// twitter.com/cranberriesfee d/status/910474208853073923 …,1
2665,2017-09-20 21:04:02,Rbloggers,12 Visualizations to Show a Single Number https:// wp.me/pMm6L-Eog #rstats #DataScience,10
2666,2017-09-20 21:03:13,Cruz_Julian_,Rbloggers Top Job Boards for R users to take your career to the next level! https://www. r-users.com/2017/09/top-jo b-boards-for-r-users-to-take-your-career-to-the-next-level/ … #Rstats #DataScience #jobs,0
2667,2017-09-20 21:03:06,hrbrmstr,#rstats darksky 1.3.0 is on its way to CRAN mirrors. dplyr dep is gone & date params are more flexible https:// github.com/hrbrmstr/darks ky/releases/tag/v1.3.0 …,1
2668,2017-09-20 21:02:21,CRANberriesFeed,CRAN updates: darksky http:// goo.gl/5g3iZ #rstats,0
2669,2017-09-20 21:00:46,sthda_en,HCPC: Hierarchical Clustering on Principal Components #rstats https:// buff.ly/2vNVpXk,3
2670,2017-09-20 20:59:28,RobBriersNapier,Automatic kite diagrams from a Google spreadsheet using #rstats https:// robbriers.github.io/post/auto-kite -diagrams-from-googlesheets/ … pic.twitter.com/z2ndU0JQTI,1
2671,2017-09-20 20:54:12,AndySugs,RT: Rbloggers: Top Job Boards for R users to take your career to the next level! https://www. r-users.com/2017/09/top-jo b-boards-for-r-users-to-take-your-career-to-the-next-level/ … #rstats #DataScience #jobs,0
2672,2017-09-20 20:52:42,delferts,"Dzimušo iedzīvotāju skaits novados, balstoties uz Latvijas Atvērto datu portālā pieejamiem datiem #opendata #rstats pic.twitter.com/Ktlh9ueeHn",1
2673,2017-09-20 20:52:41,_ms03,"Dear #rstats pkg devs: You can provide a ""do everything and create complicated dir structure"" fun, but please also provide funs w/o side fx",0
2674,2017-09-20 20:49:10,earcanal,err https:// ropensci.org/community/even ts.html … #rstats,0
2675,2017-09-20 20:38:38,AndySugs,RT: rweekly_live: Distributions and Gradients #rstats #datascience https:// link.rweekly.org/6ap,0
2676,2017-09-20 20:35:54,rweekly_live,Distributions and Gradients #rstats #datascience https:// link.rweekly.org/6ap,0
2677,2017-09-20 20:30:03,Rbloggers,Top Job Boards for R users to take your career to the next level! https://www. r-users.com/2017/09/top-jo b-boards-for-r-users-to-take-your-career-to-the-next-level/ … #rstats #DataScience #jobs,3
2678,2017-09-20 20:28:27,enricoferrero,Great tutorial on building and tuning GBMs by @ArnoCandel using #rstats and #h2o https:// github.com/h2oai/h2o-3/bl ob/master/h2o-docs/src/product/tutorials/gbm/gbmTuning.Rmd … #machinelearning,2
2679,2017-09-20 20:15:44,waterlego,"Very good video if you're new to R: tidyverse, visualization, and manipulation basics https://www. rstudio.com/resources/webi nars/tidyverse-visualization-and-manipulation-basics/ … @rstudio #opensource #rstats",1
2680,2017-09-20 20:04:41,KirkegaardEmil,Somewhat alternative approach to stats. https://www. crcpress.com/Statistical-Re gression-and-Classification-From-Linear-Models-to-Machine/Matloff/p/book/9781498710916 … see author slides at https:// matloff.wordpress.com/2017/09/20/reg ression-analysis-what-you-shouldve-been-taught-but-werent-and-were-taught-but-shouldnt-have-been/ … #rstats pic.twitter.com/IltvqlLKbC,1
2681,2017-09-20 20:03:55,Cruz_Julian_,Rbloggers Plane Crash Data – Part 3: Visualisation https:// wp.me/pMm6L-Eob #Rstats #DataScience,0
2682,2017-09-20 20:02:23,CRANberriesFeed,CRAN updates: InterpretMSSpectrum pavo prettymapr Tides http:// goo.gl/5g3iZ #rstats,0
2683,2017-09-20 19:57:16,DerFredo,"Posted by Piotr Płoński, now on R-bloggers: MLJAR R API #rstats http:// ift.tt/2xm60Lr",0
2684,2017-09-20 19:54:26,AndySugs,RT: Rbloggers: MLJAR R API https:// wp.me/pMm6L-Eod #rstats #DataScience,0
2685,2017-09-20 19:54:26,AndySugs,RT: Rbloggers: Plane Crash Data – Part 3: Visualisation https:// wp.me/pMm6L-Eob #rstats #DataScience,0
2686,2017-09-20 19:42:19,mblum_g,"The #bigsnpr package of @privefl is on #bioRxiv . Process large SNP matrix, perform LD pruning, PCA, GWAS, and much more all in #rstats ! https:// twitter.com/biorxivpreprin t/status/910216995379007488 …",12
2687,2017-09-20 19:38:51,AndySugs,RT: rweekly_live: Ensemble Postprocessing Data Sets #rstats #datascience https:// link.rweekly.org/6ao,0
2688,2017-09-20 19:37:34,ramon_voges,Just received a copy of „Beginning Data Science in R“ by @ThomasMailund . Looking forward to the new read! #Programming #DataScience #rstats,1
2689,2017-09-20 19:35:53,rweekly_live,Ensemble Postprocessing Data Sets #rstats #datascience https:// link.rweekly.org/6ao,0
2690,2017-09-20 19:25:14,MikeRSpencer,"You should make an #rstats shiny app for that, like @NatRecordsScot : https:// scotland.shinyapps.io/babynames/ pic.twitter.com/PLOArrdZ2I",0
2691,2017-09-20 19:24:07,HuntingtonUndtg,Hurricane #Irma Water Footprint visualized in R by @USGS_R #rstats https:// owi.usgs.gov/vizlab/hurrica ne-irma/ …,2
2692,2017-09-20 19:19:46,Rbloggers,MLJAR R API https:// wp.me/pMm6L-Eod #rstats #DataScience,4
2693,2017-09-20 19:14:52,Rbloggers,Plane Crash Data – Part 3: Visualisation https:// wp.me/pMm6L-Eob #rstats #DataScience,5
2694,2017-09-20 19:10:06,thinkR_fr,Time Series Analysis in #RStats Part 1: The Time Series Object https:// datascienceplus.com/time-series-an alysis-in-r-part-1-the-time-series-object/ … pic.twitter.com/lAl9dvxOW7,0
2695,2017-09-20 19:09:32,RichieEvPsych,"http://www. real-statistics.com/reliability/in traclass-correlation/ … website called ""real statistics using excel"" Me: #rstats pic.twitter.com/DdVRe7douC",0
2696,2017-09-20 19:02:13,CRANberriesFeed,CRAN updates: BradleyTerry2 http:// goo.gl/5g3iZ #rstats,0
2697,2017-09-20 18:56:16,R_Programming,R Tip: <<- operator assigns to a global var from inside a function. But use assign( ) instead. #rstats #datascience http:// r-statistics.co pic.twitter.com/tfHrp1JX2h,13
2698,2017-09-20 18:50:06,RosanaFerrero,Buen libro! Análisis de datos discreto con R http:// htl.li/ygHB30fgyj9 #rstats #R #Análisisdedatos pic.twitter.com/arpvRVcFDf,0
2699,2017-09-20 18:35:52,rweekly_live,"Batch Processing, Modeling and Visualizing the Dose-Response ofHigh-Throughput Screening #rstats #datascience https:// link.rweekly.org/6an",0
2700,2017-09-20 18:28:32,rgfitzjohn,Come do some #rstats with me working to improve impact of vaccines in low & middle income countries http://www. jobs.ac.uk/job/BEA929/sen ior-r-developer-data-scientist-technical-support/ …,74
2701,2017-09-20 18:09:15,AndySugs,RT: (delferts) LVM mežu nogabalu informācijas importēšana #rstats no Latvijas Atvērto datu portāla #opendata http:// ift.tt/2xQ4cvA,0
2702,2017-09-20 18:08:54,delferts,LVM mežu nogabalu informācijas importēšana #rstats no Latvijas Atvērto datu portāla #opendata http:// delferts.github.io/blog/update/20 17/09/20/LVM.html …,1
2703,2017-09-20 18:08:30,thomasp85,#rstats developers. Are you using Github releases? Why/why not?,4
2704,2017-09-20 18:05:13,KatharineKeogan,"Morning snack from @our_codingclub representing my one true love, the meta-analysis #rstats #phdchat - can't wait til #coffeetime ! pic.twitter.com/hIDosnqmIB",2
2705,2017-09-20 18:02:34,CRANberriesFeed,CRAN updates: FDRSeg SOMbrero http:// goo.gl/5g3iZ #rstats,0
2706,2017-09-20 18:02:30,CRANberriesFeed,New CRAN package toxplot with initial version 0.1.0 http:// goo.gl/pgljT #rstats,0
2707,2017-09-20 18:02:13,CRANberriesFeed,New CRAN package ensemblepp with initial version 0.1-0 http:// goo.gl/pgljT #rstats,0
2708,2017-09-20 18:02:09,CRANberriesFeed,New CRAN package dng with initial version 0.1.0 http:// goo.gl/pgljT #rstats,0
2709,2017-09-20 17:59:34,adamhsparks,"Back when I was studying my PhD, I mapped SCN spread in KS using ArcGIS for S. Hutchinson's class. I'd surely use #rstats for that now.",0
2710,2017-09-20 17:54:10,thomasp85,Any #rstats beginner feeling bad because they’ve made stupid in their code — Don’t! We all make stupid all the time. Part of the game https:// twitter.com/thomasp85/stat us/910423920687435777 …,6
2711,2017-09-20 17:45:03,MangoTheCat,"London loves R! We are 'sold out' of free LondonR tickets, but join our waitlist: http:// bit.ly/2xsruGY #rstats pic.twitter.com/NHa6f0UI2b",4
2712,2017-09-20 17:41:20,glycosylation,FRAPBOT vs. manual analysis shows identical results published @PNAS http:// bit.ly/2xmbG87 #rstats #DataScience #frapbot_news #BigData pic.twitter.com/FZztLhdwU4,0
2713,2017-09-20 17:38:11,AndySugs,RT: R_Programming: R Tip: Use <<- operator to assign a value to a global variable from inside a function. #rstats … https://twitter.com/R_Programming/status/910412736261005312/photo/1 pic.twitter.com/BdJ4gnbOzs,0
2714,2017-09-20 17:37:33,our_codingclub,Learning about #rstats and #RStudio #peertopeer @GeosciencesEd @SBSatEd ! Piping inspiration by @hadleywickham https:// ourcodingclub.github.io/tutorials/ pic.twitter.com/DLIhJoHOt8,17
2715,2017-09-20 17:35:05,RosanaFerrero,[Blog] Guía rápida para elegir la prueba estadística que debes usar en tus análisis de datos #Master #rstats #urjc http:// htl.li/BcGG30fg5cZ@ma ximaformacion … pic.twitter.com/12qfzkfUbI,0
2716,2017-09-20 17:29:41,frapbot_news,"FRAPBOT vs. manual analysis shows nearly identical results published by Dieteren et al., @PNAS http:// bit.ly/2xmbG87 #rstats #DataScience pic.twitter.com/Vf6Q29vF9I",0
2717,2017-09-20 17:29:38,Rexercises,R with remote databases Exercises (Part-2) - #rstats - http://www. r-exercises.com/2017/09/17/r-w ith-remote-databases-exercises-part-2/ … pic.twitter.com/s2qSEQeHnC,0
2718,2017-09-20 17:26:20,keyboardpipette,Doing some analysis with #rstats without wifi on my laptop is quite liberating. Takes longer but good mental exercise.,0
2719,2017-09-20 17:25:06,thinkR_fr,#DeepLearning with #RStats : http:// projects.rajivshah.com/blog/2017/06/0 4/deeplearningR/ …,1
2720,2017-09-20 17:15:04,thinkR_fr,#RStats — Automating #roxygen2 package documentation http:// yonicd.github.io/2017-09-18-sin ew/#.WcIQmRK7ZUQ.twitter …,0
2721,2017-09-20 17:05:51,rweekly_live,"Regression Analysis — What You Should’ve Been Taught But Weren’t, and Were Taught But Sho #rstats #datascience https:// link.rweekly.org/6am",3
2722,2017-09-20 17:02:13,CRANberriesFeed,CRAN updates: ROI.plugin.clp http:// goo.gl/5g3iZ #rstats,0
2723,2017-09-20 17:01:08,CardiffRUG,#SouthWales or #SouthWest based blogger about #rstats ? Send us your #RSS url and we'll add it to this feed!,0
2724,2017-09-20 16:53:26,timothycbates,Re mid-parent: mid-parent r=~0.59. So SNPs better (Galton had pre-cognitive .65 :-) ( @WilliamRevelle psych #rstats ) https://www. nature.com/pr/journal/v44 /n4/full/pr1998502a.html … pic.twitter.com/IwkIhozIed,1
2725,2017-09-20 16:30:12,ChrisMarsicano,Next sneak peak of my first attempt at a #highered #dataviz project mapping in #rstats . It is coming along! pic.twitter.com/tX1V7Oex18,1
2726,2017-09-20 16:22:43,adamhsparks,v0.0.2 theme.usq now available with new cool gradient and scale_fill_gradient options see https:// adamhsparks.github.io/theme_usq/ #rstats,0
2727,2017-09-20 16:10:08,RosanaFerrero,Los mejores consejos para tus análisis de datos ¡Y la lista de funciones en R para aplicarlos! #rstats #datascience http:// htl.li/5TQO30fgnD6 pic.twitter.com/If1HSb1OIX,0
2728,2017-09-20 16:00:35,thinkR_fr,#RStats ggedit – interactive #ggplot aesthetic and theme editor https://www. r-statistics.com/2016/11/ggedit -interactive-ggplot-aesthetic-and-theme-editor/ …,3
2729,2017-09-20 15:54:04,Displayrr,Improve the Quality of Data Visualizations Using Redundancy #rstats #visualization #mrx http:// spok.al/6884 pic.twitter.com/LDPV6gmZK9,1
2730,2017-09-20 15:46:38,thinkR_fr,"Ahoy ! ""Pirating Web Content Responsibly With #RStats "" https:// rud.is/b/2017/09/19/p irating-web-content-responsibly-with-r/ … pic.twitter.com/1AXSVZNLDX",0
2731,2017-09-20 15:45:06,DBaker007,#Tutorial on 5 Powerful #R Packages used for imputing missing values | @AnalyticsVidhya http:// ow.ly/Rhzt30fhxVZ #rstats #Analytics pic.twitter.com/nPaLgBEDyW,0
2732,2017-09-20 15:32:06,daattali,"Reminder for #rstats people: if you want to see what cool @rstudio addins exist out there, you can use addinslist https:// github.com/daattali/addin slist … pic.twitter.com/F8O2Abuh8E",59
2733,2017-09-20 15:12:30,re_process,Excellent summary #rstats #robust https:// twitter.com/ProfAndyField/ status/910208470170906624 …,0
2734,2017-09-20 15:05:46,oliviefr,Gwas with #rstats in the plink style https:// twitter.com/GWAS_lit/statu s/910267881908301825 …,3
2735,2017-09-20 15:05:05,RosanaFerrero,24Octubre comienza #Master en #datascience #rstats #urjc Estadística y Análisis de datos Sácale jugo a tus datos http:// htl.li/511030feoy1 pic.twitter.com/f1xX1enDe0,0
2736,2017-09-20 14:58:21,AndySugs,RT: rweekly_live: 2017-09-20 _R_Foundation #rstats #datascience https:// link.rweekly.org/6al,0
2737,2017-09-20 14:57:23,rsangole,New blogpost: Learning finite mixture modeling in R using flexmix. #rstats #datascience https:// rsangole.netlify.com/post/finite-mi xture-modeling-using-flexmix/ …,1
2738,2017-09-20 14:56:27,lan24hd,I’ve been thinking about this - for example using #rstats in EE. https:// twitter.com/old_man_cheste r/status/910190271761088513 …,0
2739,2017-09-20 14:50:49,rweekly_live,2017-09-20 @_R_Foundation #rstats #datascience https:// link.rweekly.org/6al,0
2740,2017-09-20 14:36:59,tonmcg,Yep. Use #rstats for data and #d3 for node hierarchy. Look at the transformToGraph function I did here: http:// bl.ocks.org/tonmcg/570fb04 09b6c59768229d5631bc3d77e …,0
2741,2017-09-20 14:34:58,EngelhardtCR,"Finally met in person two people who have informed my #rstats workflow, @JennyBryan and @hadleywickham . Thanks again for all you've done.",1
2742,2017-09-20 14:30:01,DailyRpackage,adephylo - adephylo: exploratory analyses for the phylogenetic comparative method http:// cran.r-project.org/web/packages/a dephylo/index.html … #RStats,0
2743,2017-09-20 14:19:42,BilguunU,Use tidyeval to functionalize your code and copy paste code less in tidyr! @hadleywickham awsmeness @the bay area useR Sept meetup #rstats pic.twitter.com/E2DxYdYRqp – at Grail,0
2744,2017-09-20 14:04:23,Cruz_Julian_,Rbloggers How to make a line chart with ggplot2 https:// wp.me/pMm6L-Eo9 #Rstats #dataScience,0
2745,2017-09-20 14:02:13,CRANberriesFeed,CRAN updates: NSM3 http:// goo.gl/5g3iZ #rstats,0
2746,2017-09-20 14:02:05,BilguunU,"Awsm workshop on developing in R w @hadleywickham ! excited to get bck to wrk, clean up my code, improve my functions and some s! #rstats pic.twitter.com/SZLVqvQKDp – at The Westin San Francisco Airport",1
2747,2017-09-20 13:41:57,daniellequinn88,Hmmm I will definitely need to look into this! #rstats,1
2748,2017-09-20 13:35:20,chrissuthy,"Both great contributions. Whats the #rstats convention on naming, though? Is OpenPopSCR *and* openpopscr okay?",0
2749,2017-09-20 13:25:38,MilesMcBain,"Help me out #rstats : If you do #research , getting confident with GitHub is:",16
2750,2017-09-20 13:18:00,Roi_Maor,"Just encouraging self to start ggploting. "" @Rbloggers : How to make a line chart with ggplot2 https:// wp.me/pMm6L-Eo9 #rstats #DataScience """,0
2751,2017-09-20 13:14:02,AndySugs,RT: Rbloggers: How to make a line chart with ggplot2 https:// wp.me/pMm6L-Eo9 #rstats #DataScience,0
2752,2017-09-20 13:09:51,Rbloggers,How to make a line chart with ggplot2 https:// wp.me/pMm6L-Eo9 #rstats #DataScience,21
2753,2017-09-20 13:02:22,CRANberriesFeed,CRAN updates: ggeffects pomp selectiveInference tuber http:// goo.gl/5g3iZ #rstats,0
2754,2017-09-20 12:55:51,sconvers,Hello! I'm learning PCA and Factor Analysis in #RStudio . Do u have any advice on anonimized available databases to practice? #rstats #health,0
2755,2017-09-20 12:47:59,StatStas,#rstats tidyverse is so freaking expressive. There's no going back to stats::reshape after gather() and spread(),0
2756,2017-09-20 12:15:26,JENewmiller,Just saw a great #tidyverse presentation from @hadleywickham learned some new tricks to try #rstats pic.twitter.com/HajgSybDvW,0
2757,2017-09-20 12:15:13,jenitive_case,Making progress on this #tidyverse #crosstitch for @robinson_es . It's border time! #rstats #crafts #etsy pic.twitter.com/h744tQ5eU5,7
2758,2017-09-20 12:11:28,RyanMinaker,"Since I'm playing with word clouds in #rstats . A few Twitter scrapings relating to #DITA , #XML , #Techcomm , and of course, #BubbleBobble ! pic.twitter.com/Syfhy7XPJR",0
2759,2017-09-20 11:38:10,footoddy,When u use an apply function correctly and got the job done instead of settling with a for loop. #rstats pic.twitter.com/3tELCn6dzX,0
2760,2017-09-20 11:24:10,arvisam,Great read on #TextAnalytics here: https:// web.stanford.edu/~jurafsky/slp3 /ed3book.pdf … #MachineLearning #RStats #Python #sqlserver,1
2761,2017-09-20 11:17:01,kierisi,"in the ""today in #rstats I learned"" category, we have document outline and selectors, which was discussed in the RStudio community forum. pic.twitter.com/xYgYXuce7B",1
2762,2017-09-20 11:16:41,hrbrmstr,"No package, just a pirate-themed #rstats blog post :-) https:// rud.is/b/2017/09/19/p irating-web-content-responsibly-with-r/ …",0
2763,2017-09-20 11:09:16,dataandme,"how-to for Jekyll & Hugo (w/ #blogdown ): ""Make Your Own Blog Using R"" by @clavitolo https:// buff.ly/2w2XEt9 ht @ma_salmon #rstats pic.twitter.com/Hobxw9GXBx",12
2764,2017-09-20 11:03:43,dapostrophe,Really excited for the Bay Area R user group meeting tonight. @hadleywickham is here! #rstats,0
2765,2017-09-20 11:03:24,Cruz_Julian_,Rbloggers Datasets for Building a Data Analysis Portfolio https:// wp.me/pMm6L-Eo6 #rstats #DataScience,3
2766,2017-09-20 11:01:43,IOSyIslam,"RT Talent_metrics ""RT Rbloggers: Datasets for Building a Data Analysis Portfolio https:// wp.me/pMm6L-Eo6 #rstats #DataScience """,0
2767,2017-09-20 10:59:14,hrbrmstr,Those in the know will grok why this is important this week. #rstats pic.twitter.com/zoNDML26vI,0
2768,2017-09-20 10:51:53,old_man_chester,Wanted to install ligatures in RStudio Daily Build on Mac. Should be available in Global Options > Appearance. Ain't there. #help #rstats pic.twitter.com/z0C8sel37m,0
2769,2017-09-20 10:37:24,statwonk,Great talk on using Bayesian stats to model soccer game outcomes. https://www. youtube.com/watch?v=T1gYvX 5c2sM&t=554s … #rstats,1
2770,2017-09-20 10:35:27,symbolixAU,Containers are a great option for making portable R apps so we wrote a blog to help you get started. #rstats #docker https://www. symbolix.com.au/blog-main/r-do cker-hello …,0
2771,2017-09-20 10:34:27,AndySugs,RT: Rbloggers: Datasets for Building a Data Analysis Portfolio https:// wp.me/pMm6L-Eo6 #rstats #DataScience,0
2772,2017-09-20 10:29:54,Rbloggers,Datasets for Building a Data Analysis Portfolio https:// wp.me/pMm6L-Eo6 #rstats #DataScience,28
